status_number,rep,case,path,genetic_response
10,18,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_10/rep_18/summary.csv,1.19156020353305
10,19,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_10/rep_19/summary.csv,1.66062912023097
10,20,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_10/rep_20/summary.csv,1.40062686461235
10,21,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_10/rep_21/summary.csv,1.15782309905933
10,22,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_10/rep_22/summary.csv,1.27843884516659
10,23,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_10/rep_23/summary.csv,1.32429413674637
10,24,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_10/rep_24/summary.csv,1.37871545065345
10,25,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_10/rep_25/summary.csv,1.48008114807733
10,26,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_10/rep_26/summary.csv,1.21576608401356
10,27,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_10/rep_27/summary.csv,1.42704651945169
10,28,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_10/rep_28/summary.csv,1.41333474868743
10,29,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_10/rep_29/summary.csv,1.30233560688836
10,30,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_10/rep_30/summary.csv,1.34673678163605
20,1,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_20/rep_1/summary.csv,1.20524819163096
20,2,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_20/rep_2/summary.csv,1.05997379878738
20,3,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_20/rep_3/summary.csv,1.44087618334477
20,4,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_20/rep_4/summary.csv,1.14438588407608
20,5,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_20/rep_5/summary.csv,1.18782984300282
20,6,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_20/rep_6/summary.csv,1.19560194107902
20,7,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_20/rep_7/summary.csv,1.22088085669951
20,8,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_20/rep_8/summary.csv,1.24111425440833
20,9,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_20/rep_9/summary.csv,1.34705417453035
20,10,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_20/rep_10/summary.csv,1.49865856860763
20,11,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_20/rep_11/summary.csv,1.42880592020956
20,12,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_20/rep_12/summary.csv,1.43845736322572
20,13,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_20/rep_13/summary.csv,1.1864051922114
20,14,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_20/rep_14/summary.csv,1.19422896036853
20,15,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_20/rep_15/summary.csv,1.21658057588152
20,16,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_20/rep_16/summary.csv,1.43195841421752
20,17,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_20/rep_17/summary.csv,1.13123546497612
20,18,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_20/rep_18/summary.csv,1.10750619851964
20,19,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_20/rep_19/summary.csv,1.51913531265254
20,20,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_20/rep_20/summary.csv,1.29428761072966
20,21,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_20/rep_21/summary.csv,1.09386235181632
20,22,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_20/rep_22/summary.csv,1.19127315635948
20,23,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_20/rep_23/summary.csv,1.2121005389281
20,24,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_20/rep_24/summary.csv,1.24855001550291
20,25,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_20/rep_25/summary.csv,1.3279895226453
20,26,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_20/rep_26/summary.csv,1.08766026085626
20,27,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_20/rep_27/summary.csv,1.32509279242026
20,28,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_20/rep_28/summary.csv,1.29156113832073
20,29,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_20/rep_29/summary.csv,1.20298887214143
20,30,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_20/rep_30/summary.csv,1.24013231009528
30,1,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_30/rep_1/summary.csv,1.13935883321594
30,2,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_30/rep_2/summary.csv,1.0128153861065
30,3,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_30/rep_3/summary.csv,1.357251405544
30,4,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_30/rep_4/summary.csv,1.07079331205575
30,5,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_30/rep_5/summary.csv,1.11843283286465
30,6,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_30/rep_6/summary.csv,1.11601115487413
30,7,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_30/rep_7/summary.csv,1.1218707152966
30,8,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_30/rep_8/summary.csv,1.19414284077959
30,9,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_30/rep_9/summary.csv,1.26012962923072
30,10,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_30/rep_10/summary.csv,1.40415147735014
30,11,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_30/rep_11/summary.csv,1.34294214253296
30,12,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_30/rep_12/summary.csv,1.35429390420891
30,13,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_30/rep_13/summary.csv,1.1065667197658
30,14,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_30/rep_14/summary.csv,1.10985983539307
30,15,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_30/rep_15/summary.csv,1.14106898752211
30,16,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_30/rep_16/summary.csv,1.30715032611382
30,17,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_30/rep_17/summary.csv,1.05935959500318
30,18,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_30/rep_18/summary.csv,1.04992509925796
30,19,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_30/rep_19/summary.csv,1.42634198679973
30,20,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_30/rep_20/summary.csv,1.22402100672653
30,21,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_30/rep_21/summary.csv,1.0377571366498
30,22,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_30/rep_22/summary.csv,1.13790191096377
30,23,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_30/rep_23/summary.csv,1.13225818906692
30,24,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_30/rep_24/summary.csv,1.16118414810205
30,25,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_30/rep_25/summary.csv,1.23642988902018
30,26,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_30/rep_26/summary.csv,1.00898813848362
30,27,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_30/rep_27/summary.csv,1.25786538795897
30,28,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_30/rep_28/summary.csv,1.21150134383757
30,29,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_30/rep_29/summary.csv,1.14546434138357
30,30,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_30/rep_30/summary.csv,1.14697237722729
40,1,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_40/rep_1/summary.csv,1.08523904479026
40,2,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_40/rep_2/summary.csv,0.970610645437507
40,3,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_40/rep_3/summary.csv,1.28621774892549
40,4,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_40/rep_4/summary.csv,1.0100827303682
40,5,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_40/rep_5/summary.csv,1.07305067137213
40,6,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_40/rep_6/summary.csv,1.06165158182444
40,7,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_40/rep_7/summary.csv,1.0507811692165001
40,8,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_40/rep_8/summary.csv,1.14684501489722
40,9,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_40/rep_9/summary.csv,1.19086466152775
40,10,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_40/rep_10/summary.csv,1.3298974706633
40,11,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_40/rep_11/summary.csv,1.27978178940924
40,12,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_40/rep_12/summary.csv,1.29447345460461
40,13,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_40/rep_13/summary.csv,1.04961656251365
40,14,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_40/rep_14/summary.csv,1.0464064585577
40,15,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_40/rep_15/summary.csv,1.07689201084533
40,16,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_40/rep_16/summary.csv,1.21903743612068
40,17,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_40/rep_17/summary.csv,0.997754867115883
40,18,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_40/rep_18/summary.csv,1.00245830279912
40,19,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_40/rep_19/summary.csv,1.34974039253052
40,20,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_40/rep_20/summary.csv,1.16368723723273
40,21,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_40/rep_21/summary.csv,0.985842158245825
40,22,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_40/rep_22/summary.csv,1.09081329116579
40,23,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_40/rep_23/summary.csv,1.06935668913703
40,24,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_40/rep_24/summary.csv,1.10087003022938
40,25,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_40/rep_25/summary.csv,1.17084148401178
40,26,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_40/rep_26/summary.csv,0.95810811142525
40,27,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_40/rep_27/summary.csv,1.20550441325415
40,28,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_40/rep_28/summary.csv,1.14786210184212
40,29,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_40/rep_29/summary.csv,1.09452547078204
40,30,contamination,G:/내 드라이브/GitHub/OptOrch/03_manuscript_reproduction/004_figures/figure3_genetic_response/../../003_scenario2_pollen_contamination/outputs/ns_40/rep_30/summary.csv,1.08253562098511
