"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"11",-0.00563580999999895,-0.00228654000000158,-0.00789607500000078,0.0110441299999986,-0.00808226999999899,-0.0116143350000005,-0.0022020800000005,-0.00101316500000035,0.132901485000001,-0.00588471499999997,0.498085135000002,-0.00878760499999993,0.00907189999999916,0.00147500999999989,-0.00274446500000016,-0.0122309099999984,-0.00146698000000111,0.00338015500000037,-0.0116133849999998,0.00474661499999857,0.00510220500000006
"12",-0.00916699999999964,-0.00883975000000009,-0.00335346500000103,0.00135067499999991,-0.00327839000000032,-0.0127030900000012,-9.40900000009841e-05,-0.00880662999999914,-0.00420182500000027,-0.00467256999999894,-0.00878760499999993,0.491513044999999,-0.000340664999999876,-0.0118493599999994,-0.00705717499999972,0.126154970000001,-0.00385584500000024,-0.00346504000000041,-0.00849233499999962,-0.00510295500000159,-0.00863175999999937
"13",-0.000313374999997961,-0.00786458500000117,-0.0139437499999999,-0.003744295000001,-0.00496734999999821,-0.00516944499999904,0.00205552500000033,0.0136323,-0.00798703000000037,-0.00415469500000001,0.00907189999999916,-0.000340664999999883,0.50204703,0.000713489999999937,-0.00998073999999869,-0.0090855099999997,-0.00835667499999894,-0.00374608999999947,-0.00336585999999887,0.162196165,-0.010377764999999
"14",-0.00408603500000002,-0.000956084999999461,0.00397321999999959,-0.00720260499999957,-0.0040156900000007,-0.00460525999999954,-0.00654872999999987,0.0122379950000012,-0.00728286999999945,0.00283386500000001,0.00147500999999989,-0.0118493599999994,0.000713489999999946,0.49779805,0.156922305000001,-0.00669561500000109,-0.000364404999999864,0.00206688499999961,-0.00473070999999967,0.00351224499999977,-0.00229192499999999
"15",-0.0134150250000004,-0.00427194499999885,0.0290727450000004,-0.00745033499999924,-0.00985781500000076,0.119682039999999,-0.00950499500000044,0.00465437000000138,-0.00986177500000015,0.124959895000001,-0.00274446500000016,-0.00705717499999972,-0.00998073999999868,0.156922305000001,0.493522315000001,-0.00509540499999994,0.00484080500000061,0.00232714499999976,-0.00524948000000007,-0.0106388249999992,-0.00103092999999955
"16",-0.00038665500000177,-0.0189536599999988,-0.00382347499999937,-0.00884789999999999,0.00724091499999877,-0.0104592799999998,0.00478659499999955,0.00445504499999964,0.163900309999999,-0.00388539500000063,-0.0122309099999984,0.126154970000001,-0.0090855099999997,-0.00669561500000108,-0.00509540499999994,0.490209514999999,-0.00949477499999899,-0.00505008499999956,0.00172448499999966,-0.00306135999999991,-0.00940151000000082
"17",-0.0071912200000011,-0.00468510500000025,-0.00589599500000033,-0.0120352749999995,-0.00789930499999976,-0.0063487699999994,-0.000433580000000639,-0.0142319600000002,-0.0031751250000006,-0.004222739999999,-0.00146698000000111,-0.00385584500000025,-0.00835667499999894,-0.000364404999999863,0.00484080500000061,-0.00949477499999899,0.505901580000001,-0.00484426999999914,-0.0106904250000011,-0.0116761,-0.01463464
"18",0.00109493499999987,0.128788245,-0.0102525750000005,-0.00741259000000012,0.00221884499999938,0.00300111500000046,-0.00237069999999981,-0.000887349999999197,-0.00240944500000036,-0.00736373500000037,0.00338015500000037,-0.0034650400000004,-0.00374608999999946,0.00206688499999961,0.00232714499999975,-0.00505008499999955,-0.00484426999999914,0.498771080000001,0.00340769000000019,-0.00954152499999949,-0.00726777500000013
"19",0.136493905,-0.0141389700000002,0.00243141000000043,-0.00740099000000053,0.190106405,-0.014407844999999,-0.00321981500000007,-0.00410090000000114,0.00310178499999939,-0.00556866500000069,-0.0116133849999998,-0.00849233499999962,-0.00336585999999886,-0.00473070999999966,-0.00524948000000008,0.00172448499999967,-0.0106904250000011,0.00340769000000019,0.497840260000001,-0.0109951999999987,-0.0101739949999998
"20",-0.00690033499999785,-0.00781752500000197,-0.00658599500000031,0.147771094999998,-0.00656491499999889,-0.00406142499999927,-0.00370934500000031,0.00205245499999886,-0.00880323999999929,-0.0100808749999994,0.00474661499999857,-0.00510295500000159,0.162196165,0.00351224499999977,-0.0106388249999992,-0.00306135999999991,-0.0116761,-0.00954152499999949,-0.0109951999999987,0.493708219999999,-0.0111454149999993
"21",-0.00524344500000052,0.00451602499999867,0.000590340000000463,0.132049450000001,-0.00730769500000071,0.00506483000000042,-0.00469082500000005,-0.0127520299999994,-0.00539595999999997,-0.0060664849999999,0.00510220500000007,-0.00863175999999938,-0.010377764999999,-0.002291925,-0.00103092999999955,-0.00940151000000082,-0.01463464,-0.00726777500000013,-0.0101739949999998,-0.0111454149999992,0.502861520000003
