"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47"
"21",0.000443779999999175,-0.00866481999999943,0.0024796599999996,0.00371507500000016,-0.00781277499999943,0.000641045000001057,0.00123417000000034,-0.00388717500000001,-0.00465308000000237,-0.00237746999999903,-0.000315519999999469,0.000785110000000851,0.00320155499999998,-0.0113062050000008,0.00223214000000039,0.0127097900000004,0.12245806,-0.00492654000000052,-0.00345559999999961,0.00219607000000098,0.490096605,-0.013447415,-0.000896900000000527,-0.00598708999999975,-0.00615537499999981,0.00438436500000041,-0.0103185149999991,0.00155546500000003,-0.00155896499999986,-0.00170652999999921,-0.0036699549999998,-0.0102250650000017,-0.00974424000000019,-0.00519729499999884,-0.000362625000000268,0.00172520500000054,-0.0109784900000012,-0.0060453450000006,-0.00739448000000115,-0.00810478499999857,-0.0107046349999998,0.00463431999999873,-0.00985262999999918,0.161196525,-0.00361803999999994,-0.00724496999999969,-0.0073089200000014
"22",-0.00315285000000012,0.000865094999998974,0.00059460499999982,-0.00376905500000067,-0.0166370600000013,0.000903745000000924,-0.00406226000000053,-0.00961075999999899,-0.00412372999999896,-0.000388219999999626,-0.00108918999999957,-0.00183851999999983,-0.0133089949999997,-0.000858595000000263,-0.00758019499999939,-0.00482150999999858,-0.0122998049999999,-0.00892168000000021,-0.00624085500000037,-0.00863602999999977,-0.013447415,0.490892835000001,-0.00558848499999857,0.0428787750000002,-0.00444484500000054,-0.00761434500000018,-0.000171695000000044,-0.0108196150000009,-0.00448911500000087,0.000411469999999303,0.00148233499999937,0.11569725,-0.00200241000000067,-0.00390605500000052,-0.00639358999999814,-0.000867639999998045,0.000608260000000828,-0.000741329999999548,0.114734779999999,0.0473110999999995,-0.0121315599999999,-0.00312061500000134,-0.00748197499999808,-0.00886279000000116,2.38000000148835e-06,-0.00497842000000093,0.147589195000001
"23",-0.00492981000000155,-0.000518810000001205,-0.012998715000001,0.14555106,-0.00881530999999885,0.158220685,-0.000267554999999375,-0.0183517100000003,-0.00501239499999993,0.116867565,0.000765900000000005,-0.00499310000000209,-0.00586471000000027,0.112861165,-0.00452803000000019,0.00134948500000066,-0.000968865000000454,-0.000973505000000872,-0.0136642550000012,0.076958965000001,-0.000896900000000524,-0.00558848499999857,0.493203885000001,-0.00404484999999971,0.00415544500000077,0.00622565000000083,-0.000688830000000101,-0.00745174000000038,-0.00635210000000077,-0.00727515499999814,0.00188514999999974,-0.0130704249999991,0.00488956999999873,-0.00378624500000014,-0.00330453999999989,-0.012528055000001,-0.00751275000000049,-0.00340574500000129,-0.00620232000000011,-0.00335359000000105,0.00340904000000011,-0.00786352999999931,-0.0105200599999992,-0.00698005499999933,-0.00689662000000187,0.0676665649999997,0.00166110499999917
"24",-0.00574403499999932,-0.0134162249999993,-0.00568233500000015,0.00909104999999966,0.00358487499999959,-0.00833770499999991,0.0066414249999989,-0.0097915049999998,-0.00103545500000018,0.0160835350000002,-0.00168330999999968,0.00458222499999957,0.00208834499999988,-0.00540692999999965,-0.0167860750000004,-0.00132570999999982,-0.00602620499999912,-0.000841675000000583,0.00234683499999963,-0.0012810350000002,-0.00598708999999974,0.0428787750000002,-0.0040448499999997,0.498907825000002,-0.00362609999999992,-0.00991730500000006,0.00307738000000014,-0.00693394000000004,-0.00361008999999943,-0.00945821000000112,-0.00391800499999981,-0.00493450500000024,-0.00436765500000127,-0.000127194999999707,-0.00145907499999865,-0.00826173499999879,-0.00143926000000117,0.00192849999999953,-0.0133521100000009,0.120181605000002,0.00427676500000094,-0.00589570500000084,-0.00883306499999973,-0.0144104599999998,-0.00874215999999958,-0.0133949749999997,0.051261395
"25",-0.00845760999999959,-0.00639984999999932,0.00144605000000042,0.0116051299999995,-0.00255818500000123,0.00665266500000031,-0.0111847799999999,-0.00800080500000052,-0.00675481500000032,-0.00158121999999982,-0.0016591,-0.006032455,-5.01699999994983e-05,-0.00640019499999986,-0.00364802999999963,-0.00597420000000011,-0.00771186500000051,0.0444182850000001,-0.00495480000000109,-0.00641326000000003,-0.0061553749999998,-0.00444484500000055,0.00415544500000077,-0.00362609999999992,0.49903866,-0.00553892500000003,-0.00396850499999947,-0.00726496500000002,0.00536499999999969,-0.0081118800000006,-0.00356518499999968,-0.00648647999999992,0.00347457000000019,-0.0122984049999994,-0.00832456999999915,0.00211804500000068,0.0031632499999993,0.0521386100000007,-0.00908429000000041,-0.00272088000000002,-0.00364286499999932,-0.000586875000000002,-0.00626054499999896,-0.00894019000000039,0.00119885000000201,-0.00465052999999958,0.0018392500000003
"26",-0.00454178499999998,-0.00156030000000037,-0.00544483999999988,0.00913088000000022,-0.00715755500000024,0.00572781500000031,0.0459797349999994,-0.00618370499999971,-0.00758713499999986,0.000679435000000394,0.0158316100000009,-0.00366338000000041,0.00715958499999998,-0.00865147499999933,-0.00783158499999965,-0.00413949500000044,0.0029997449999995,-0.00566843999999983,-0.00669459000000036,0.0046113399999998,0.00438436500000041,-0.00761434500000019,0.00622565000000084,-0.00991730500000007,-0.00553892500000003,0.50880461,0.00179428999999972,-0.00599873999999955,-0.0023536549999994,-0.00597676499999921,-0.00811915500000089,-0.00545503499999913,-0.0026219150000011,0.00508352999999929,-0.00530546500000197,0.018386089999999,0.000502780000000286,-0.0074888300000001,-0.000760945000000107,0.00377183999999989,-0.00453634000000004,0.00490677000000081,0.01157155,0.0035658350000007,-0.0064421650000005,-0.00276878499999915,0.046613085
"27",-0.0052837600000003,0.060731885,0.0333363200000013,-0.00891753000000041,-0.00634616500000002,-0.00234610999999975,-0.0021379250000008,-0.0104584200000001,-0.00501202999999976,-0.0059294299999997,-0.013953820000001,-0.00860139999999989,-0.00301646499999895,0.00160775499999948,0.000151439999999633,0.000312029999999693,-0.0105925849999988,-0.0120400699999992,-0.00995557500000081,-0.00469787499999953,-0.0103185149999991,-0.000171695000000037,-0.000688830000000101,0.00307738000000014,-0.00396850499999948,0.00179428999999973,0.496334085,0.00164150500000102,-0.00656599500000051,0.000716589999999742,-0.00339816000000006,-0.0087386750000008,-0.0138175149999997,0.00390962000000003,-0.00189123000000067,0.0256148500000013,0.00800721499999995,0.00144950000000108,-0.00607635499999989,0.00259983500000006,-0.00229323500000084,0.0151665850000006,-0.0120553099999996,-0.00566495500000024,-0.00617543500000045,0.000472354999998539,-0.00454176500000042
"28",-0.00701429500000059,-0.00842822499999995,0.000997590000001163,-0.000565500000000537,0.00809781999999992,0.00201421500000015,-0.00608973499999946,-0.00508835000000011,0.0108746649999999,0.0013857,0.0036993099999996,-0.0127558949999995,-0.00442490500000029,-0.0165221650000002,0.000838174999999316,-0.00116231000000075,-0.0139649549999994,-0.00272872999999987,0.00238024499999988,-0.00166755000000006,0.00155546500000003,-0.0108196150000009,-0.00745174000000038,-0.00693394000000004,-0.00726496500000002,-0.00599873999999955,0.00164150500000101,0.512252715000001,0.0322393249999998,0.140148189999999,-0.0188209249999997,-0.00805171500000143,0.0511507900000004,-0.00961398000000002,-0.0110542750000002,-0.000331394999999548,-0.00290329500000055,0.00247673499999957,-0.00910040999999991,-0.0158505649999993,0.0178072749999998,-0.00907890499999936,-0.0112195899999997,-0.00922700500000068,-0.0077264499999993,0.0654955399999996,-0.000495059999999658
"29",0.000528920000000208,-0.00962930500000039,-0.00987375499999954,-0.00533512499999968,-0.00896299499999979,-0.0110319850000001,-0.00550050499999934,0.000278255000000009,5.29200000008337e-05,0.0140962350000004,-0.00359990000000025,-0.00343064499999948,-0.00188509999999974,-0.010167155,-0.0053603,0.000382855000000009,-0.00727261000000106,-0.0023140849999993,-0.00514287999999984,-0.00636081999999956,-0.00155896499999986,-0.00448911500000088,-0.00635210000000076,-0.00361008999999943,0.00536499999999969,-0.00235365499999941,-0.00656599500000051,0.0322393249999998,0.502183195000001,0.0185455999999994,-0.00174558000000032,-0.00911850499999962,0.154379205,-0.00683194499999901,-0.00486255499999944,-0.00551341000000062,-0.00760482000000029,-0.00536511000000072,-0.010083384999999,-0.00263840999999968,0.17320648,-0.0104836550000004,0.00518989000000003,-0.00783736500000016,-0.00635135499999994,0.100185825,-0.00818791499999989
"30",-0.0074620499999993,0.00130227999999985,-0.0110622349999989,-0.00734496500000163,-0.00372163500000209,-0.00316041000000007,-0.0103332900000002,-0.000970759999999806,0.0158623799999998,-0.00387514500000041,-0.00740292999999967,-0.00867383500000023,-0.00921467499999957,-0.0126175499999998,0.00264657000000063,0.000340564999999131,-0.0101971650000002,-0.0110440100000008,-0.00103177500000103,-0.0153595550000012,-0.00170652999999922,0.000411469999999301,-0.00727515499999814,-0.00945821000000112,-0.0081118800000006,-0.0059767649999992,0.000716589999999748,0.140148189999999,0.0185455999999994,0.505383054999999,-0.0135388799999999,-0.000945084999999379,0.0409000950000003,-0.0133120850000001,-0.015388114999998,-0.00606027000000002,0.00741231000000045,-0.00428168999999908,-0.00101475000000012,-0.00907933500000041,0.0116411800000004,-0.00975732500000002,-0.00428304000000028,-0.00927064999999994,-0.00548601999999844,0.039487450000001,-0.00521554999999784
