"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45"
"11",-0.00123390999999961,0.164919365,-0.00799289000000063,-0.00245699499999984,-0.0014660600000004,-0.0116138350000002,0.00314650500000095,-0.00932234500000088,-0.00304143500000057,0.156521309999999,0.489066540000001,-0.000300655000000581,-0.00184034999999974,-0.0095188849999997,0.00386350999999951,-0.0060356149999999,-0.00979115000000032,-0.000939205000000094,-0.00501423499999989,-0.00664223499999994,0.000603799999999814,-0.00388845000000029,-0.00341160000000049,-0.00651441500000035,-0.00724617499999949,-0.0010006750000002,-0.00988512499999962,-0.00175432499999967,-0.00454015500000001,-0.0032062700000004,-0.00157599499999985,-0.00868196999999999,-0.0218444950000005,-0.00252005999999954,-0.0173336549999995,-0.00535905500000018,-0.00822761499999987,-0.0112723399999996,1.42899999999895e-05,-0.00938853999999991,0.11931001,0.00569369500000082,-0.00710715000000038,-0.00444179499999962,0.00133662999999925
"12",-0.00568576500000043,0.00192078999999954,-0.00376718000000033,-0.0107869749999999,-0.0043091949999992,-0.0062006499999996,0.00516082000000048,-0.01677133,-0.00479142999999923,0.00087441000000017,-0.000300655000000586,0.498181365000001,-0.0064910450000002,-0.00656052499999964,-0.00294421000000051,-0.0102190050000002,0.0132090199999998,-0.00844025999999896,-0.00620754000000009,0.0191509200000004,-0.00297921499999983,-0.00685843500000011,-0.0103105799999996,0.00186793000000026,0.00599919000000011,-0.0037781199999999,0.0205751950000006,-0.0087654749999986,-0.00863530499999997,-0.00843060000000021,-0.0048807950000007,-0.00870527499999978,-0.00534692500000023,-0.00691078999999941,-0.00729178000000081,-0.00894983500000061,-0.00211586999999941,-0.0151045300000001,-0.0113332949999993,-0.00475881000000017,-0.00875160499999903,0.00458571500000039,-0.0110302050000006,0.00063721500000066,0.17812088
"13",-0.00023314499999942,-0.00450776499999947,0.00463049999999988,-0.0113236150000008,-0.00488007499999944,-0.000265890000000155,-0.0127459499999998,-0.00816173500000017,-0.00684965499999997,-0.00156049499999907,-0.00184034999999975,-0.00649104500000019,0.489864510000001,0.0576002699999999,-0.00404457000000022,0.00774640999999986,-0.00634027499999977,0.00156838999999994,0.0101222299999997,0.00478840500000027,-0.0033365499999999,-0.000575140000000974,-0.00223964499999968,-0.00443049500000053,-0.00691652999999982,0.00172986500000085,-0.00425131499999964,-0.00189225000000059,0.00154572499999991,-0.00411741000000102,0.11345533,-0.010567025,-0.00816787500000058,-0.000360159999998841,-0.00581034000000019,0.000200945000000816,-0.0017769949999993,-0.00693061999999932,7.98199999996172e-05,-0.00520437500000033,0.00429550500000061,0.00672539000000032,-0.00225767000000089,-0.00893896499999961,-0.00976054000000025
"14",0.00189805500000057,0.000315089999999884,-0.00485057499999923,0.0161603699999999,-0.00546382000000039,-0.00633869000000017,-0.00854542499999925,-0.00339566500000085,-0.00912928000000046,0.000513920000000012,-0.00951888499999969,-0.00656052499999964,0.0576002699999999,0.500135555000001,-0.00665674499999984,0.0096153200000001,-0.00103558999999921,-0.00885595000000109,0.00147981999999985,0.000136775000000478,0.000216350000000086,0.00613956500000074,-0.00995430499999995,-0.00188433,-0.00702217999999905,-0.000754340000000557,-0.00551904500000096,-0.00132739500000017,-0.00993101000000043,-0.00175293499999967,-0.00804550500000074,-0.00729025499999976,0.00350034499999972,0.00592348499999998,0.00149528500000026,0.00584575500000063,0.0201809549999994,-0.00998189999999932,0.00377792500000083,0.000523875000000943,-0.00578554000000055,0.00516516000000034,-0.000188084999999666,0.0163349050000001,0.006614135000001
"15",0.00198739999999937,-0.00711800499999931,0.0184354400000003,-0.0088649000000005,-0.00988839500000008,0.00654165500000052,0.000108945000000094,0.0139541850000015,0.00352530000000017,0.000743299999999943,0.00386350999999951,-0.00294421000000051,-0.00404457000000022,-0.00665674499999985,0.498095360000001,0.00370210000000052,0.000394999999999295,0.00105767000000037,0.00441038999999932,-0.00211898000000092,-0.00583413999999965,-0.0039491199999995,0.00985219499999906,0.00534982500000016,-0.00535716500000145,0.00742312500000083,0.00500747000000064,-0.00436141999999956,-0.00303657499999915,-0.00514518999999959,-0.00382430999999987,1.74650000004211e-05,-0.000376375000000534,0.00261287500000093,-0.00329771000000077,-0.00498335500000034,0.000161659999999714,-0.00923589000000063,0.00795565499999917,0.00284484499999991,0.00361785499999973,0.00083266999999916,-0.00729317000000102,0.0104412749999996,-0.0042085300000007
"16",0.0067046800000003,-0.00932185999999957,0.000789285000002099,-0.00294849999999819,0.00093178500000036,-0.000824129999999209,0.00487813500000176,-0.00223755500000029,-0.0101994900000007,-0.0114958099999997,-0.0060356149999999,-0.0102190050000002,0.00774640999999986,0.0096153200000001,0.00370210000000053,0.486571280000001,-0.00371468999999986,0.0757974799999998,0.140725035000001,0.144975599999999,0.00297328999999976,-0.00566139499999951,0.00426156999999983,-0.000897604999999787,-0.00725696000000201,-0.00788092500000019,-0.00342528000000053,-0.00549185500000014,-0.0134319300000005,-0.00237834499999887,-0.0039353500000004,-0.00404035999999974,-0.00534091999999967,0.0028104449999998,-0.00754992000000094,-0.00691244999999966,-0.0125123250000001,0.00291781499999935,-0.000135349999999944,-0.00604496499999892,0.00403438999999965,0.00204203499999865,-0.00385399999999924,-0.00505955000000051,-0.00262196999999984
"17",-0.00377793500000005,-0.0123963199999996,-0.00940562000000048,-0.00576982499999999,0.000835725000000372,-0.00926812999999981,-0.00419883999999901,-0.000202914999999766,-0.0133259100000006,-0.0136979149999998,-0.00979115000000031,0.0132090199999998,-0.00634027499999976,-0.00103558999999921,0.000394999999999299,-0.00371468999999985,0.501768645,-0.0116330649999995,-0.0064634300000007,-0.00282300999999894,-0.00451817500000098,-0.00227081999999967,-0.00188143999999974,-0.0101094350000003,-0.00624583000000118,0.00134958500000065,0.130616420000001,-0.000741290000000941,-0.00360653499999933,-0.0077856000000003,-0.00802022000000067,-0.0112702949999996,-0.00669028000000066,0.000163774999999309,0.104853895,-0.00522141999999971,0.00236668000000011,0.000199450000000425,-0.00404214000000051,-0.00459185500000031,-0.0163665999999996,0.0180720299999998,-0.00886568000000036,-0.0038301300000003,0.00346995999999997
"18",0.00553689500000068,-0.00810902499999981,-0.000158925000000186,-0.0153390149999992,-0.00359941999999936,-0.000407119999999643,-0.0047590100000009,-0.008210450000001,-0.0113982150000005,-0.00929453000000052,-0.000939205000000095,-0.00844025999999895,0.00156838999999994,-0.00885595000000108,0.00105767000000037,0.0757974799999997,-0.0116330649999995,0.485652075,0.155398755000001,-0.000442250000000895,-0.0112403449999993,-0.00912588999999937,0.00190226500000022,-0.000973379999999996,0.000973774999999844,-0.00832926499999987,-0.0128158950000011,-0.00650752000000146,-0.00230605000000019,-0.00127752499999911,0.0127630650000018,-0.0140107500000006,-0.00106590999999956,0.00513957499999843,0.00230153000000029,-0.0131464400000012,-0.0194194249999995,-0.0122735750000006,-0.00528741499999966,-0.00395440999999908,0.00158047000000029,-0.00468094999999987,-0.0200940799999993,-0.000260369999999789,0.00105721500000075
"19",0.11003648,-0.00444671499999899,-0.00399822000000017,-0.00849357499999983,0.00130075500000031,0.0016159550000004,-0.00878261000000018,0.00256311500000014,-0.010187315,-0.00841116999999977,-0.0050142349999999,-0.00620754000000008,0.0101222299999997,0.00147981999999985,0.00441038999999931,0.140725035000001,-0.00646343000000069,0.155398755000001,0.503813485000001,0.0124569199999995,-0.00520709000000017,-0.0108613250000009,0.000720599999999926,-0.00484254499999956,-0.00179202500000105,-0.0021102199999999,-0.00766597999999971,-0.0104131699999994,-0.00429696499999995,-0.00871335000000107,0.00550378000000003,-0.0106365050000001,-0.00333379000000078,-0.0044470299999994,-0.00543359000000065,-0.00146038999999973,-0.0138913750000001,-0.01501969,-0.00179961000000046,-0.00680969000000098,-0.00651904499999981,-0.00610938500000088,-0.0111934550000002,0.00188588000000068,-0.00580599500000036
"20",-0.00638651999999859,-0.00700521000000115,-0.0067316950000001,-0.00418343000000033,0.09691137,0.00211823500000037,-0.00898355500000105,-0.00913140000000128,-0.0074593850000002,-0.00300228000000099,-0.00664223499999995,0.0191509200000004,0.00478840500000026,0.000136775000000476,-0.00211898000000093,0.144975599999999,-0.00282300999999895,-0.000442250000000899,0.0124569199999995,0.499698670000001,-0.00698074499999998,-0.00448488999999983,0.125539235,-0.00879649999999946,-0.00226656499999895,-0.00800857500000043,0.00848798499999932,-0.00782303499999991,0.00175916499999992,-0.00714517999999834,-0.00365351999999978,-0.00330509499999874,-0.00518579999999934,-0.00631735999999967,-0.00801679000000073,-0.014509145000001,-0.0118587599999987,0.15483342,-0.00322461499999989,-0.006381785,-0.00223662499999999,-0.000401840000001025,-0.00348004999999964,-0.00107265000000082,-0.00391034499999823
