"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
"24",-0.00104495500000035,-0.00430131999999902,-0.00399504999999982,-0.00827541500000072,-0.00887309999999912,-0.00188032999999863,-0.00331874000000007,-0.0067774399999985,-0.011423894999999,-0.00166170499999888,-0.00834128999999861,0.00294791000000026,-0.00279675499999755,-0.0102123049999983,-0.0069787249999985,0.00202294999999936,-0.0159332899999991,-0.00788141999999991,-0.0153379149999993,-0.00822896999999979,0.00675205500000042,-0.00139765500000155,-0.00966761000000101,0.496473959999999,-0.0134556050000011,-0.00574298499999802,0.145088754999999,-0.0146769249999997,-0.0037429800000001,0.000333104999999727,0.158281105000001,-0.000233665000001533,0.00621102999999911,-0.00765757999999988,-0.0113256749999987,-0.00884489499999992,-0.00373719000000055,-0.00927025499999863,-0.0076158650000003,-0.00671025499999953
"25",-0.00419690500000046,-0.00344957000000047,-0.00911744500000106,0.0231265750000023,-0.00188747000000129,-0.00856225500000075,-0.0136709350000014,-0.00454774500000098,0.00849094999999952,-0.000200605000000811,0.00144660999999813,-0.00620400499999961,-0.00927089999999995,-0.00499089500000162,-0.0124662749999999,-0.00770707500000097,0.00831773999999843,0.136226730000001,0.108024124999998,-0.0129788500000003,0.00358446000000041,-0.000483289999998549,-0.00232457499999923,-0.0134556050000011,0.496571495000001,0.00623198499999829,-0.00761708500000062,-0.00831075500000165,0.00724177999999898,-0.0119141750000003,-0.0125310000000014,-0.00572567499999774,0.11543851,-0.0156981250000016,-0.00794555000000183,0.0733300400000001,0.00943492999999928,0.0204600700000006,0.0181619200000012,0.00430377499999925
"26",0.0011042449999997,-0.0082895549999989,-0.00401321500000037,-0.00241003000000039,0.158853375,0.00443897000000002,-0.0127743949999993,-0.0113919400000003,-0.0153035649999997,0.14249799,0.160091795,-0.00837289499999988,-0.0123216049999994,0.00222841500000078,0.000430654999998877,-0.00041945499999843,0.107273435000001,0.00910556999999814,0.00953798999999854,-0.0170555300000008,-0.00676985000000337,0.00934873499999964,-0.00321339000000056,-0.00574298499999802,0.00623198499999829,0.496682665,-0.00250126000000007,0.182880605,-0.00897194999999913,-0.0123806699999984,-0.00934699499999939,0.0118224299999978,-0.00139846500000123,-0.00121330500000091,-0.00344144499999916,0.00645897999999815,-0.0103133349999987,0.0793228400000014,-0.00902003499999939,0.00320786999999959
"27",0.130453724999999,0.000916905000002288,-0.00209753499999968,-0.00412332499999984,-0.00752950500000061,-0.00285947499999808,0.00243090499999903,-0.000598024999998188,0.00276604000000028,-0.00101851999999917,-0.01067751,0.00768382499999941,-0.00842080999999967,0.00413176500000148,-0.00611957999999752,-0.00295888000000037,-0.00431725500000004,-0.0076109099999999,-0.0126917499999986,-0.00750257999999975,0.00155473999999948,-0.00140399500000075,0.0134758799999995,0.145088754999999,-0.00761708500000062,-0.00250126000000007,0.489985330000002,-0.00533390500000008,-0.00368390499999867,-0.00451552500000057,0.00322796499999944,-0.00821499500000101,0.00179623999999893,-0.00146161500000123,-0.010586694999999,-0.0121969300000002,-0.00237062500000004,-0.00233036499999961,0.00129386000000085,-0.00977434499999933
"28",-0.00358914500000105,-0.00976856000000048,-0.00827191499999927,-0.00721456000000179,0.169346929999999,-0.00522605499999904,-0.00446602999999944,-0.0119510949999984,-0.0116972200000001,-0.00391661500000095,-0.00418556500000061,-0.000915549999999995,-0.0128795950000002,-0.00442985499999866,0.00881710500000128,-0.0029311099999989,-0.00241115499999971,-0.00644880500000247,-0.00221941000000087,-0.00985119500000133,-0.00830010000000144,-0.00947057999999932,0.00402051500000092,-0.0146769249999997,-0.00831075500000165,0.182880605,-0.00533390500000008,0.490640635,-0.0054190999999981,-0.0105660499999984,-0.0146839799999992,-0.00932136500000087,-0.00137949500000076,-0.00247514999999899,-0.00680881499999983,-0.00564726500000153,0.00740368999999925,0.0650176149999984,-0.0105496149999985,-0.000733609999999686
"29",0.00233850000000039,-0.0130445499999999,0.0145701849999986,0.00579693999999826,-0.0134393099999982,-0.0013360900000004,-0.00287956999999818,0.00396707000000015,0.0874230100000004,-0.0102356700000003,-0.0123693499999976,-0.00152088499999909,0.00330032000000031,-0.0022561449999981,0.00539162499999922,-0.0144940649999988,0.0036594450000016,-0.00458548499999971,-0.00423560999999939,-0.0105152849999992,-0.00796442499999975,0.208715244999998,-0.00128850000000016,-0.00374298000000009,0.00724177999999898,-0.00897194999999913,-0.00368390499999867,-0.0054190999999981,0.482793434999997,-0.000107464999999941,0.00102896000000063,-0.00133564500000188,-0.00400322500000077,0.00406724500000056,0.00385017000000018,-0.0136705499999991,-0.00246530499999962,0.0100297650000004,0.130524269999999,0.00161489499999935
"30",-0.00151514499999958,-0.0131377699999999,-0.00495768499999988,-0.00599336000000123,-0.00439425499999966,-0.0022306150000008,-0.00221974499999989,-0.00598627499999931,-0.00764962500000172,-0.00300599000000017,-0.00282016999999926,-0.00570140499999966,-0.00562113500000004,-0.00695432499999965,-9.42650000001807e-05,-0.00463488500000134,-0.00604148999999992,-0.0145043250000001,-0.0135044900000002,-0.0108732499999999,-0.00830503500000092,0.00282942999999852,-0.00168389999999986,0.00033310499999973,-0.0119141750000003,-0.0123806699999984,-0.00451552500000056,-0.0105660499999984,-0.000107464999999937,0.500674475000001,0.00789973000000061,0.00522722499999748,-0.000271044999998952,0.0415412699999998,0.00044836500000022,-0.0187041200000004,-0.000243705000000245,-0.00855990999999941,-0.00954618500000094,-0.00985256500000021
"31",-0.00503665000000144,-0.000607705000000596,-0.00357058499999829,0.00902779999999933,-0.00977194999999915,-0.00584047999999923,0.13670046,-0.00802855499999723,-0.00240747500000001,0.000811490000000625,-0.00908682499999941,0.163109199999999,-0.00623011499999916,-0.00642805499999868,-0.00779398499999917,-0.00407248500000105,-0.00707143999999945,-0.0142811850000015,-0.00513260999999992,0.0841346599999992,0.00226333999999994,-0.00104762999999943,-0.00940600500000164,0.158281105000001,-0.0125310000000014,-0.00934699499999939,0.00322796499999943,-0.0146839799999992,0.00102896000000063,0.00789973000000062,0.508278430000001,0.00303816499999783,-0.0024019500000003,-0.00670772000000077,-0.00595714999999899,-0.0122205350000011,-0.010797375000001,-0.00138614000000024,-0.00450272499999921,-0.00538323999999973
"32",-0.00203199000000027,-0.00863947500000021,-0.00512861500000061,0.0739571250000024,0.00115466499999932,-0.00451769500000054,-0.00722020000000091,-0.00626590000000053,-0.00588764000000139,-0.00772339500000037,0.0112096550000008,-0.0071580250000001,-0.00749911000000011,-0.00279082500000066,-0.00404711000000149,-0.00401764500000052,0.0135776700000003,0.00740124500000344,0.00398142000000219,-0.00201261999999937,-0.00345364999999976,0.1680717,-0.00413504000000097,-0.000233665000001529,-0.00572567499999775,0.0118224299999978,-0.00821499500000101,-0.00932136500000087,-0.00133564500000189,0.00522722499999747,0.00303816499999783,0.492394610000003,-0.000328530000000559,0.116018679999999,-0.00350402500000023,-0.00456356999999806,-0.00823143999999898,0.00993575500000017,0.00440542499999686,-0.00987166500000087
"33",-0.00654859999999986,-0.00568060999999917,-0.00713429,0.0211913500000002,-0.00224322500000024,0.00110563499999995,-0.00618354999999807,-0.0103183800000024,-0.00847141000000019,0.00232323499999956,-0.00560332500000041,-0.00215426500000023,0.000270119999999577,-0.00211897500000013,0.00202460499999864,-0.000266489999999462,-0.00223310499999976,0.11747753,0.0905188650000012,-0.00440418999999883,-0.00885747999999963,0.000931124999999131,0.00574910499999949,0.00621102999999912,0.11543851,-0.00139846500000124,0.00179623999999893,-0.00137949500000076,-0.00400322500000077,-0.000271044999998958,-0.0024019500000003,-0.000328530000000567,0.491714465000001,-0.00434759999999935,-0.00317171500000074,0.122651960000002,0.00184852499999842,0.0163555099999992,-0.0130027149999998,-0.00756464499999984
